Role,Number,Player,Ht,Wt,Yr,G,S,Min.Pct,ORtg,Poss.Pct,Shots.Pct,eFG.Pct,TS.Pct,OR.Pct,DR.Pct,ARate,TORate,Blk.Pct,Stl.Pct,FCper40,FDper40,FTRate,FTM,FTA,FT.Pct,FGM_2,FGA_2,FG_2.Pct,FGM_3,FGA_3,FG_3.Pct,Min.Pct.Rk,ORtg.Rk,Poss.Pct.Rk,Shots.Pct.Rk,eFG.Pct.Rk,TS.Pct.Rk,OR.Pct.Rk,DR.Pct.Rk,ARate.Rk,TORate.Rk,Blk.Pct.Rk,Stl.Pct.Rk,FCper40.Rk,FDper40.Rk,FTRate.Rk,FT.Pct.Rk,FG_2.Pct.Rk,FG_3.Pct.Rk,NationalRank,Team,Year,PlayerId
Limited Role,10,Alex Hunter,5-11,175,Jr,29,28,80.9,116.6,14.7,15.8,54.2,55.3,1.4,20,20,12.1,0,2.2,1.5,1.8,15.4,22,33,0.667,32,52,0.615,56,162,0.346,303,169,NA,NA,282,487,NA,NA,408,181,NA,NA,37,NA,NA,NA,NA,NA,National Rank,Furman,2020,40084
Limited Role,0,Tre Clark,6-5,205,Jr,27,NA,42.9,99.9,13.4,11.3,44.4,44.4,8.4,9.8,9.8,14.7,2.5,3.2,4.2,2.7,46.9,16,38,0.421,36,71,0.507,0,10,0,NA,NA,NA,NA,NA,NA,374,NA,NA,NA,499,112,NA,NA,NA,NA,NA,NA,National Rank,Furman,2020,39736
Benchwarmer,1,Jaylon Pugh,6-0,170,So,21,NA,9.4,88.1,16.2,18.5,53.5,54.2,0,3.2,3.2,22.7,0,1.1,5.8,1.7,10.3,2,3,0.667,2,4,0.5,9,25,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Furman,2020,42869
Benchwarmer,2,Colin Kenney,6-1,172,Fr,16,NA,8.2,81.8,12.8,16.8,37,37,2.5,5.3,5.3,9.4,0,0,2.5,1,0,0,0,0,4,9,0.444,3,14,0.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Furman,2020,46232
Benchwarmer,21,Ben Beeker,6-9,220,Fr,12,NA,3.2,132.3,11.7,14.8,62.5,59,12.7,0,0,0,3.3,1.5,6.3,1.5,12.5,0,1,0,5,8,0.625,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Furman,2020,46242
Major Contributor,5,Jose Perez,6-5,200,So,20,19,57.4,94.7,27.9,27.3,37.7,44.8,4.1,24.1,24.1,15.1,0.8,1.6,2,5.3,47,90,124,0.726,65,174,0.374,23,90,0.256,NA,NA,14,237,NA,NA,NA,NA,227,NA,NA,NA,188,207,NA,NA,NA,NA,National Rank,Gardner Webb,2020,43011
Significant Contributor,2,Eric Jamison,6-6,195,Sr,30,28,85.7,96,22.4,24.5,50.4,52.6,3.6,7.3,7.3,18,0.1,1.1,1.9,3.2,27.4,64,97,0.66,150,298,0.503,19,56,0.339,113,NA,NA,484,NA,NA,NA,NA,NA,NA,NA,NA,117,NA,NA,NA,NA,NA,National Rank,Gardner Webb,2020,38586
Significant Contributor,1,Jaheam Cornwall,6-0,175,Jr,30,29,74.7,113.4,22.1,24.2,58.5,60.2,2,21.8,21.8,16.8,0.1,1.5,2.3,2.8,22.3,49,68,0.721,54,122,0.443,83,183,0.454,NA,269,NA,NA,82,133,NA,NA,302,NA,NA,NA,36,NA,NA,NA,NA,13,National Rank,Gardner Webb,2020,40745
Role Player,10,Nate Johnson,6-3,180,Jr,28,28,75.4,112.5,19.9,22.4,56.9,60.8,3.8,7.4,7.4,15.8,1.6,3.1,3,3.1,29.6,71,84,0.845,52,107,0.486,73,177,0.412,NA,316,NA,NA,147,108,NA,NA,NA,NA,NA,149,NA,NA,NA,124,NA,11,National Rank,Gardner Webb,2020,39407
Role Player,14,Kareem Reid,6-9,205,Fr,30,1,38.1,111.8,19.4,18.7,66.2,62.6,13.1,4.3,4.3,17.8,10.8,1.9,6.9,3.5,41.7,21,50,0.42,78,118,0.661,1,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gardner Webb,2020,45711
Limited Role,4,Christian Turner,5-10,180,Sr,30,13,59.7,105.4,12.5,9.1,42.3,49.6,0.7,27,27.6,24,0.2,1.9,3.6,2.2,48.4,34,44,0.773,34,69,0.493,3,22,0.136,NA,NA,NA,NA,NA,NA,NA,NA,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Gardner Webb,2020,38316
Limited Role,24,Ludovic Dufeal,6-8,200,So,30,30,57.3,110.5,14.7,12.3,59.7,60.1,10.9,5.2,5.2,20.2,11.6,1.8,4.2,3,52.9,37,63,0.587,59,93,0.634,8,26,0.308,NA,422,NA,NA,NA,NA,166,NA,NA,NA,16,NA,NA,NA,NA,NA,6,NA,National Rank,Gardner Webb,2020,43013
Limited Role,3,Justin Jenkins,6-2,200,Sr,30,2,35.8,98.4,15.9,16.6,44.5,49.5,3.3,5.5,5.5,13.6,1.1,0.8,3.4,3.4,47,32,47,0.681,16,31,0.516,19,69,0.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gardner Webb,2020,43990
Benchwarmer,0,Lance Terry,6-2,180,Fr,13,NA,9.4,77.7,21.6,24,44.7,46,0,5.1,5.1,23.9,1,2.1,6.2,2.5,18.4,4,7,0.571,2,8,0.25,10,30,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gardner Webb,2020,45705
Benchwarmer,32,Gabe Bryant,6-9,250,Fr,16,NA,5.5,93.5,12,7.5,71.4,75.5,10.6,0,0,44.1,1.8,1.8,6.5,1.6,28.6,2,2,0.999,5,7,0.714,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gardner Webb,2020,43014
Major Contributor,23,Javon Greene,6-2,190,Jr,31,28,77.7,99.4,24.4,24.2,49,54.2,1.9,17.6,17.6,23.1,0.7,3.3,3.8,4.4,35.1,97,119,0.815,73,157,0.465,62,182,0.341,447,NA,402,NA,NA,NA,NA,427,NA,NA,NA,104,NA,496,NA,223,NA,NA,National Rank,George Mason,2020,40839
Major Contributor,12,AJ Wilson,6-7,210,Jr,32,30,69.1,100.7,25.4,26.1,47.5,50.1,11.6,8.7,8.7,15.8,11.8,1.2,3.5,5,40.2,79,131,0.603,134,282,0.475,14,44,0.318,NA,NA,305,32,NA,NA,113,342,NA,NA,14,NA,NA,262,319,NA,NA,NA,National Rank,George Mason,2020,38024
Significant Contributor,11,Jordan Miller,6-6,189,So,32,32,80.7,106.3,21.1,22.2,49.9,53.4,7.6,9.7,9.7,16,0.6,1.9,2.7,4.1,36.1,82,117,0.701,112,224,0.5,33,100,0.33,321,NA,NA,NA,NA,NA,476,NA,NA,NA,NA,NA,NA,NA,467,NA,NA,NA,National Rank,George Mason,2020,42366
Significant Contributor,1,Justin Kier,6-4,197,Sr,9,2,15.8,108.3,20.3,24.2,54.4,57.2,0,13.5,13.5,17.3,1.1,1.8,1.4,3,18.8,11,13,0.846,21,45,0.467,11,24,0.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,George Mason,2020,39041
Role Player,2,Xavier Johnson,6-1,182,Fr,32,18,72.8,94.4,16.3,13.2,45.4,51.7,2.4,16.5,16.5,26.4,0.1,2.6,2.5,3.6,55.5,69,96,0.719,59,114,0.518,13,59,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344,473,NA,83,NA,NA,NA,National Rank,George Mason,2020,45360
Role Player,10,Jamal Hartwell,5-10,155,So,29,18,65.2,101.4,17.8,22,47.3,49.8,0.7,12,12,15.1,0,0.7,2.2,2.5,15.4,32,40,0.8,52,108,0.481,47,151,0.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,National Rank,George Mason,2020,42365
Role Player,13,Josh Oduro,6-9,237,Fr,32,18,42,97,17.8,17.4,48.5,50.7,10.4,3.9,3.9,20.4,5.3,1,5.1,3.3,34.9,28,46,0.609,61,119,0.513,2,13,0.154,NA,NA,NA,NA,NA,NA,193,NA,NA,NA,145,NA,NA,NA,NA,NA,NA,NA,National Rank,George Mason,2020,45370
Limited Role,0,Goanar Mar,6-7,214,Jr,32,2,38.1,82,12.9,12.2,33.3,39.2,5.5,6.8,6.8,22.6,1.9,1.3,3.5,2.5,35.7,21,30,0.7,25,57,0.439,2,27,0.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,George Mason,2020,40639
Limited Role,33,Greg Calixte,6-8,227,Jr,29,12,29.5,97.5,14.6,12.6,58.2,55.2,9.8,7.5,7.5,25.8,3,1.2,6.3,2.5,31.3,7,21,0.333,39,67,0.582,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,George Mason,2020,40646
Benchwarmer,20,Jason Douglas-Stanley,6-2,191,So,18,NA,6.8,74.1,16.2,22.9,26.8,30.1,0,8.6,8.6,8.4,0,1.4,3.7,2.4,14.3,3,4,0.75,0,6,0,5,22,0.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,George Mason,2020,42367
Go-to Guys,2,Armel Potter,6-1,182,Sr,28,20,69.5,99.8,30.5,25.5,47.4,54,2.1,43,43.9,22.4,0.3,1.5,2.6,5.7,51.3,121,157,0.771,127,263,0.483,12,43,0.279,NA,NA,44,369,NA,NA,NA,NA,3,NA,NA,NA,NA,99,13,43,NA,NA,National Rank,George Washington,2020,30284
Major Contributor,12,Jameer Nelson,6-1,190,Fr,31,28,74,83.3,24,22.5,45.6,48.1,2.6,16.2,16.2,24.5,1.3,3.4,2.6,3.9,34.1,59,98,0.602,95,191,0.497,24,96,0.25,NA,NA,454,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,National Rank,George Washington,2020,45382
Significant Contributor,11,Arnaldo Toro,6-8,248,Sr,24,10,34,101.7,23.4,21.1,47.6,50.1,18.7,4.8,4.8,14.5,3,0.9,4.1,4.9,54,38,67,0.567,59,124,0.476,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,George Washington,2020,38097
Significant Contributor,15,Mezie Offurum,6-8,220,So,19,3,14.5,87.2,20.9,22.3,36.6,42.1,4.4,10.4,10.4,12.2,3.8,1.9,4.2,4,39.3,15,22,0.682,16,42,0.381,3,14,0.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,George Washington,2020,42369
Role Player,14,Maceo Jack,6-5,190,Jr,32,28,88.2,102.7,16.5,21,51.6,54.3,1.6,4,4,11.4,1.2,1.5,2.3,2.3,17.2,46,55,0.836,40,76,0.526,83,243,0.342,61,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,337,NA,NA,NA,NA,NA,National Rank,George Washington,2020,41165
Role Player,3,Chase Paar,6-9,220,Fr,22,18,31.2,100.8,16.2,15,63,61.8,7.7,5.7,5.7,24.6,5.5,1.6,5.2,2.7,33.3,14,27,0.519,51,81,0.63,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,George Washington,2020,45380
Role Player,1,Shawn Walker,6-6,185,Fr,21,6,26.6,84.7,17.5,14.6,37.3,43.4,2.8,19,19.8,23.9,0.9,0.9,4.6,3.3,46.3,21,31,0.677,16,38,0.421,6,29,0.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,George Washington,2020,45379
Role Player,22,Amir Harris,6-5,190,So,11,5,20.9,81.6,19.5,17.8,46.1,46.5,3.1,21,21,28.5,5.6,2.2,4.3,2.2,15.6,5,10,0.5,25,52,0.481,3,12,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,George Washington,2020,42299
Role Player,32,Javier Langarica,6-9,228,Jr,13,7,13,74.2,16.5,14.7,33.3,40.6,5,3.5,3.5,23.6,8.4,1.1,7.3,3.4,48.5,11,16,0.688,8,21,0.381,2,12,0.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,George Washington,2020,40838
Limited Role,10,Jamison Battle,6-7,225,Fr,32,30,86.9,106.2,15.9,20.4,54.4,57,1.3,3.7,3.7,11.7,1.2,0.7,2.4,2.3,17,44,52,0.846,33,63,0.524,89,243,0.366,89,NA,NA,NA,271,314,NA,NA,NA,144,NA,NA,443,NA,NA,NA,NA,406,National Rank,George Washington,2020,45381
Limited Role,20,Ace Stallings,6-10,230,Jr,28,NA,17.4,99.1,12.4,10.7,56.2,56.1,5.8,5.5,5.5,21.4,5.4,1.1,3.4,2.8,53.1,9,17,0.529,18,32,0.562,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,George Washington,2020,40053
Nearly Invisible,4,Justin Williams,6-4,218,Sr,19,2,14,98.9,9.8,10.8,40.4,47.1,3.3,3.2,3.2,10.1,0.6,1.6,6.8,2.2,38.5,8,10,0.8,3,7,0.429,5,19,0.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,George Washington,2020,39052
Benchwarmer,13,Justin Mazzulla,6-3,195,Jr,4,1,4.9,153.6,12.5,11.8,80,84,1.9,23,23.5,15,0,1.9,3.1,2.5,40,4,4,0.999,2,2,0.999,4,8,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,George Washington,2020,41003
Benchwarmer,5,Adam Mitola,6-2,192,Sr,14,1,3.8,88.2,16.9,21.5,42.9,42.9,0,17,17.1,14.5,0,0,1.6,1.3,0,0,0,0,0,0,0,4,14,0.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,George Washington,2020,38006
Go-to Guys,2,Mac McClung,6-2,186,So,21,20,44.1,104.5,29,32.7,45,50.8,3.1,19,19.5,12.6,0.8,2.9,2.7,5.9,36.5,81,101,0.802,78,181,0.431,31,96,0.323,NA,NA,84,32,NA,NA,NA,NA,429,239,NA,206,NA,83,NA,276,NA,NA,National Rank,Georgetown,2020,42477
Major Contributor,44,Omer Yurtseven,7-0,264,Sr,26,25,55.2,109.3,27.6,29.1,53.9,57,15.4,10.4,10.4,16.9,6.1,0.9,4.1,4.8,30.1,70,93,0.753,162,295,0.549,3,14,0.214,NA,481,149,115,NA,NA,13,69,NA,NA,1,NA,NA,332,NA,NA,408,NA,National Rank,Georgetown,2020,39455
Major Contributor,3,James Akinjo,6-1,185,So,7,7,16.7,96.9,26.5,27.7,38.2,45.1,2.1,28,28.1,15.8,0,3.7,2.2,5.1,36,26,32,0.812,22,56,0.393,8,33,0.242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgetown,2020,42478
Significant Contributor,0,Jahvon Blair,6-4,190,Jr,31,12,63.9,103.5,20.7,24.8,46.2,50.1,2.7,14,14.3,14.2,0,1.5,1.8,3.2,20,53,61,0.869,48,115,0.417,62,190,0.326,NA,NA,NA,447,NA,NA,NA,NA,NA,437,NA,NA,107,NA,NA,NA,NA,NA,National Rank,Georgetown,2020,40750
Role Player,1,Jamorko Pickett,6-8,206,Jr,32,32,77.3,95.3,18.7,20.2,45.2,48.8,6.7,6.7,6.7,19.3,3.3,1.2,2.5,3.1,24.7,56,74,0.757,74,191,0.387,41,109,0.376,468,NA,NA,NA,NA,NA,NA,NA,NA,NA,338,NA,NA,NA,NA,NA,NA,321,National Rank,Georgetown,2020,40811
Role Player,12,Terrell Allen,6-3,180,Sr,32,25,74.8,103.3,18.4,16.6,49.6,54.3,1.5,24,24.6,22.9,0.1,2.3,3.4,3.4,36,67,86,0.779,84,182,0.462,23,57,0.404,NA,NA,NA,NA,NA,NA,NA,NA,212,NA,NA,494,NA,NA,474,388,NA,NA,National Rank,Georgetown,2020,30442
Role Player,34,Qudus Wahab,6-11,237,Fr,32,7,36.8,111.3,17.8,17,58.3,59.8,10.8,4.6,4.6,17.4,7.2,0.9,6.5,4.1,47.5,36,57,0.632,70,120,0.583,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgetown,2020,47144
Limited Role,4,Jagan Mosely,6-3,215,Sr,32,32,87.1,112.5,12.7,9.8,58.5,64.3,2.2,18,18,26.4,0.9,2,2.4,2.9,51.8,71,85,0.835,54,93,0.581,28,71,0.394,84,313,NA,NA,8,24,NA,NA,NA,NA,NA,NA,41,NA,124,146,217,184,National Rank,Georgetown,2020,38761
Benchwarmer,23,Josh LeBlanc,6-7,215,So,6,NA,9,106.9,16.5,15.6,63,63,4.8,3.4,3.4,20.6,7.8,1.9,3.1,4.2,55.6,9,15,0.6,14,23,0.609,2,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgetown,2020,42479
Benchwarmer,11,Galen Alexander,6-6,227,Jr,9,NA,8.8,89.5,18.2,16.5,55.4,57.2,2.9,4.8,4.8,29.9,2,1,4.2,3.6,39.3,7,11,0.636,5,12,0.417,7,16,0.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgetown,2020,40623
Benchwarmer,5,Timothy Ighoefe,6-11,250,Fr,12,NA,8.8,100.7,15.9,12.5,52.4,54.2,13.8,1.6,1.6,21.9,4,1.5,7.1,4.1,66.7,8,14,0.571,11,21,0.524,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgetown,2020,47145
Benchwarmer,20,George Muresan,6-9,218,Sr,20,NA,6.7,73.5,10.3,7.8,20,38.9,5.2,1.8,1.8,31.6,1.3,0.7,4.7,2.6,60,6,6,0.999,2,10,0.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgetown,2020,38634
Benchwarmer,15,Myron Gardner,6-6,222,Fr,8,NA,6.5,92,20.7,17.7,36.4,45.9,10.7,10.8,10.8,22.8,5.4,0,4.8,4.5,50,9,11,0.818,8,19,0.421,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgetown,2020,47143
Benchwarmer,22,Jaden Robinson,6-3,185,So,11,NA,3.6,87.2,14.7,13,38.9,45.9,7.2,3.7,3.7,24.8,0,4.9,0.9,3.2,44.4,3,4,0.75,2,7,0.286,1,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgetown,2020,43538
Go-to Guys,5,Anthony Edwards,6-5,225,Fr,31,30,81.3,103,29,32,47,51.7,2.4,17.9,17.9,15.3,1.6,2.3,2.7,5.2,33.8,127,165,0.77,126,251,0.502,69,237,0.291,282,NA,85,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,NA,44,NA,NA,National Rank,Georgia,2020,45590
Significant Contributor,20,Rayshaun Hammonds,6-9,235,Jr,31,31,69.1,105.4,23.3,25.6,52.1,53.8,7.9,11,11,16.2,1.5,1.7,4.5,3.6,26.2,56,87,0.644,119,230,0.517,36,102,0.353,NA,NA,NA,355,445,NA,439,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Georgia,2020,41447
Significant Contributor,15,Sahvir Wheeler,5-10,180,Fr,30,16,64.8,98.4,21.7,17.5,50.2,53.9,2.3,30,30.8,27.6,0,1.6,4.1,3.6,39.1,58,83,0.699,84,163,0.515,15,49,0.306,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA,352,NA,NA,NA,National Rank,Georgia,2020,45596
Role Player,4,Tyree Crump,6-1,185,Sr,29,14,46.4,100.6,17.5,20.9,48.4,51.1,2.1,9.5,9.5,17.4,0.2,1.7,2.3,2.2,14.8,23,27,0.852,16,37,0.432,48,145,0.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349,NA,NA,NA,NA,NA,National Rank,Georgia,2020,39788
Role Player,2,Jordan Harris,6-5,195,Sr,23,13,36.6,102.7,18.5,17.6,56.2,59,6.8,8.9,8.9,24.8,2.2,3.1,4.2,3,29.8,27,36,0.75,47,73,0.644,14,48,0.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia,2020,38971
Role Player,14,Tye Fagan,6-3,185,So,31,1,28.7,116.4,16.3,18.2,58.7,59.4,7.1,9.1,9.1,14.1,2.2,2.1,1.3,2.6,24.5,15,24,0.625,50,79,0.633,5,19,0.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia,2020,42388
Role Player,3,Christian Brown,6-6,215,Fr,30,NA,22.8,95,19.7,16.4,53.6,56.1,7.4,2.5,2.5,24.7,2.1,2.7,5.8,4.8,65.7,28,46,0.609,27,53,0.509,7,17,0.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia,2020,45588
Limited Role,10,Toumani Camara,6-8,220,Fr,31,22,58.9,96.7,15.7,14.2,51.3,53.5,7.8,4.8,4.8,23.4,2.3,1.4,4.6,3.1,41.4,40,65,0.615,73,128,0.57,5,29,0.172,NA,NA,NA,NA,NA,NA,452,NA,NA,NA,NA,NA,NA,NA,NA,NA,266,NA,National Rank,Georgia,2020,45589
Limited Role,0,Donnell Gresham,6-3,195,Sr,31,20,48.2,123,13,11.7,53.8,59.9,7.2,12.3,12.3,15.5,0,2.8,3,2.9,48.1,42,51,0.824,33,53,0.623,16,53,0.302,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,222,NA,NA,NA,NA,NA,NA,National Rank,Georgia,2020,31262
Limited Role,30,Mike Peake,6-8,220,Fr,23,NA,16.5,98.5,13.2,11.6,56.9,61,6.4,0.8,0.8,28.3,2.9,0.5,4.8,2.6,38.9,11,14,0.786,19,25,0.76,1,11,0.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia,2020,46685
Limited Role,24,Rodney Howard,6-11,245,Fr,23,2,13.7,91.2,12,8.9,56.5,50.6,9,2.9,2.9,24.1,8.8,0.6,7.2,3.1,69.6,5,16,0.312,13,23,0.565,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia,2020,45593
Benchwarmer,25,Amanze Ngumezi,6-9,235,So,6,6,7.5,93.2,22.4,25,47.1,48.5,4.7,6.4,6.4,15.9,6.4,0.6,5.1,4,31.4,6,11,0.545,15,28,0.536,1,7,0.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia,2020,42389
Benchwarmer,1,Jaykwon Walton,6-7,205,Fr,7,NA,3,120.8,16.4,19.5,50,58.1,0,9.8,9.8,9,0,0,3.2,3.5,36.4,4,4,0.999,4,6,0.667,1,5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia,2020,45595
Significant Contributor,13,Quan Jackson,6-4,180,Jr,31,31,83.5,93.7,21.9,24.4,44.1,47.6,1.7,8.5,8.5,13.1,1.1,4.2,2.5,4.4,36,87,134,0.649,95,211,0.45,46,161,0.286,177,NA,NA,NA,NA,NA,NA,NA,NA,297,NA,19,NA,491,472,NA,NA,NA,National Rank,Georgia Southern,2020,39490
Significant Contributor,2,Elijah McCadden,6-4,192,So,31,29,76.3,96.1,20.3,19.4,49.1,52.4,3.7,13,13,21.2,1,2.1,3.1,3.8,37,68,100,0.68,71,158,0.449,41,112,0.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,435,NA,NA,408,National Rank,Georgia Southern,2020,42975
Major Contributor,3,Ike Smith,6-4,210,Sr,30,30,74.8,100.9,24,24.9,50,53.4,2.7,13.7,13.7,16.3,1.6,1.3,2.1,4.7,38.2,89,130,0.685,98,191,0.513,48,149,0.322,NA,NA,457,445,NA,NA,NA,489,NA,NA,NA,NA,202,367,387,NA,NA,NA,National Rank,Georgia Southern,2020,30628
Significant Contributor,53,Isaiah Crawley,6-7,210,Sr,28,26,65.2,116.2,23.2,19.1,60.3,63.1,12,13.3,13.3,18.1,1.4,1.2,3.8,5.8,67.5,105,154,0.682,121,195,0.621,11,33,0.333,NA,177,NA,NA,54,39,9,NA,NA,NA,NA,NA,NA,93,26,NA,89,NA,National Rank,Georgia Southern,2020,42979
Role Player,10,Calvin Wishart,6-2,180,So,28,22,62.7,102.7,17.4,17.3,54.8,56.9,0.8,17,17.4,22,0.7,2,3.6,2.7,24.8,35,49,0.714,29,54,0.537,53,144,0.368,NA,NA,NA,NA,249,319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,394,National Rank,Georgia Southern,2020,42977
Role Player,23,Simeon Carter,6-8,215,Sr,29,7,50.5,104.7,18.3,20.5,53.2,54.4,9.4,3.9,3.9,15.4,7.5,1.1,4,2.5,16.9,21,32,0.656,99,177,0.559,1,12,0.083,NA,NA,NA,NA,NA,NA,28,467,NA,NA,63,NA,NA,NA,NA,NA,326,NA,National Rank,Georgia Southern,2020,30779
Role Player,24,David-Lee Jones,6-0,175,Sr,26,9,41.9,93,16,15.9,45.5,48.2,1.9,15.6,15.6,21.1,0.2,1.9,3.8,2.5,23.8,20,29,0.69,30,75,0.4,17,47,0.362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Georgia Southern,2020,41948
Limited Role,5,Trey Dawkins,6-9,200,Sr,26,1,16.5,104,13.1,12.2,58.1,59.4,6.9,0,0,20.5,7.8,0.8,6,2.9,43.2,10,16,0.625,17,25,0.68,3,12,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia Southern,2020,42976
Limited Role,0,Trevion Lamar,6-5,210,Jr,13,NA,12.7,85.4,12.9,13.8,35.9,38.7,7.7,3.2,3.2,16.3,0,1.8,2.5,2,18.8,4,6,0.667,4,10,0.4,5,22,0.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia Southern,2020,45842
Nearly Invisible,1,David Viti,6-5,205,Fr,25,NA,13.5,93.6,10.7,12.2,46.7,47.2,2,5.1,5.1,15.4,0,0.3,4.8,1.9,20,3,6,0.5,2,5,0.4,8,25,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia Southern,2020,42974
